payment_id_PK,customer_id_FK,payment_method,date,amount
525,296,bank card,18.01.2020 11:51 PM,26.0
526,1309,bank card,18.01.2020 12:19 PM,21.0
527,293,bank card,18.01.2020 12:32 PM,23.0
528,839,from another phone,19.01.2020 01:01 AM,28.0
529,100,from another phone,19.01.2020 02:27 AM,24.0
530,111,bank card,19.01.2020 02:29 AM,18.0
531,1382,bank card,19.01.2020 03:33 AM,26.0
532,1376,bank card,19.01.2020 03:38 AM,21.0
533,837,bank card,19.01.2020 04:18 AM,90.0
534,935,bank card,19.01.2020 04:20 AM,20.0
535,972,from terminal,19.01.2020 05:19 AM,50.0
536,137,from another phone,19.01.2020 05:52 AM,90.0
537,1161,bank card,19.01.2020 06:14 AM,50.0
538,1090,from another phone,19.01.2020 06:42 AM,26.0
539,555,bank card,19.01.2020 08:13 AM,15.0
540,165,from terminal,19.01.2020 08:20 AM,20.0
541,385,bank card,19.01.2020 08:48 AM,22.0
542,2,from terminal,19.01.2020 08:52 AM,15.0
543,838,bank card,19.01.2020 09:40 AM,23.0
544,1261,bank card,19.01.2020 10:12 AM,50.0
545,376,bank card,19.01.2020 10:32 AM,25.0
546,1086,bank card,19.01.2020 11:47 AM,21.0
547,538,bank card,19.01.2020 12:02 AM,22.0
548,1351,bank card,19.01.2020 01:34 PM,20.0
549,1082,from another phone,19.01.2020 01:37 PM,15.0
550,114,bank card,19.01.2020 01:42 PM,23.0
551,1172,bank card,19.01.2020 01:53 PM,28.0
552,1117,bank card,19.01.2020 02:25 PM,15.0
553,289,bank card,19.01.2020 02:38 PM,20.0
554,701,bank card,19.01.2020 02:47 PM,21.0
555,811,from terminal,19.01.2020 03:09 PM,23.0
556,1307,bank card,19.01.2020 03:39 PM,23.0
557,1076,from terminal,19.01.2020 04:00 PM,90.0
558,401,bank card,19.01.2020 04:29 PM,15.0
559,756,from terminal,19.01.2020 04:30 PM,20.0
560,20,bank card,19.01.2020 04:44 PM,24.0
561,831,bank card,19.01.2020 06:52 PM,22.0
562,83,from terminal,19.01.2020 08:48 PM,90.0
563,878,bank card,19.01.2020 10:22 PM,23.0
564,204,bank card,19.01.2020 12:04 PM,17.0
565,122,from terminal,20.01.2020 01:07 AM,19.0
566,188,from terminal,20.01.2020 01:15 AM,15.0
567,260,from terminal,20.01.2020 02:37 AM,23.0
568,534,from terminal,20.01.2020 04:35 AM,26.0
569,1043,from another phone,20.01.2020 05:49 AM,90.0
570,757,bank card,20.01.2020 05:59 AM,25.0
571,861,bank card,20.01.2020 06:05 AM,25.0
572,807,bank card,20.01.2020 06:17 AM,20.0
573,971,bank card,20.01.2020 06:22 AM,22.0
574,483,bank card,20.01.2020 07:17 AM,27.0
575,395,bank card,20.01.2020 07:44 AM,23.0
576,1162,from terminal,20.01.2020 08:30 AM,15.0
577,847,bank card,20.01.2020 08:35 AM,24.0
578,1394,bank card,20.01.2020 08:48 AM,90.0
579,1076,from terminal,20.01.2020 08:53 AM,25.0
580,667,bank card,20.01.2020 08:57 AM,10.0
581,1219,bank card,20.01.2020 09:35 AM,23.0
582,919,bank card,20.01.2020 09:37 AM,50.0
583,937,bank card,20.01.2020 10:41 AM,24.0
584,1309,from terminal,20.01.2020 12:50 AM,90.0
585,871,from terminal,20.01.2020 02:06 PM,90.0
586,315,bank card,20.01.2020 02:25 PM,24.0
587,532,from another phone,20.01.2020 03:43 PM,19.0
588,1042,from terminal,20.01.2020 03:50 PM,21.0
589,613,bank card,20.01.2020 05:46 PM,10.0
590,1331,from terminal,20.01.2020 06:29 PM,25.0
591,822,bank card,20.01.2020 07:46 PM,50.0
592,79,bank card,20.01.2020 07:50 PM,24.0
593,1155,bank card,20.01.2020 08:36 PM,23.0
594,119,bank card,20.01.2020 08:39 PM,22.0
595,941,bank card,20.01.2020 09:01 PM,27.0
596,313,from terminal,20.01.2020 11:25 PM,23.0
597,847,bank card,20.01.2020 11:55 PM,50.0
598,459,from another phone,20.01.2020 12:36 PM,15.0
599,1297,bank card,21.01.2020 01:03 AM,90.0
600,333,bank card,21.01.2020 01:42 AM,19.0
601,354,from another phone,21.01.2020 02:18 AM,15.0
602,882,from terminal,21.01.2020 02:51 AM,23.0
603,1375,bank card,21.01.2020 02:55 AM,20.0
604,534,bank card,21.01.2020 04:37 AM,22.0
605,27,bank card,21.01.2020 05:16 AM,15.0
606,470,bank card,21.01.2020 05:30 AM,23.0
607,1356,bank card,21.01.2020 06:03 AM,24.0
608,165,from terminal,21.01.2020 07:27 AM,21.0
609,1029,bank card,21.01.2020 07:34 AM,22.0
610,156,from terminal,21.01.2020 08:17 AM,24.0
611,330,from another phone,21.01.2020 08:38 AM,50.0
612,1114,from terminal,21.01.2020 08:50 AM,21.0
613,1004,bank card,21.01.2020 09:05 AM,15.0
614,265,bank card,21.01.2020 10:49 AM,18.0
615,95,bank card,21.01.2020 12:01 AM,15.0
616,1096,bank card,21.01.2020 12:45 AM,27.0
617,1364,from terminal,21.01.2020 02:29 PM,50.0
618,1017,bank card,21.01.2020 03:31 PM,21.0
619,546,from terminal,21.01.2020 04:42 PM,27.0
620,234,bank card,21.01.2020 05:19 PM,20.0
621,581,bank card,21.01.2020 05:57 PM,25.0
622,939,bank card,21.01.2020 06:42 PM,19.0
623,23,from another phone,21.01.2020 07:20 PM,15.0
624,309,bank card,21.01.2020 07:51 PM,21.0
625,182,from terminal,21.01.2020 08:26 PM,24.0
626,401,bank card,21.01.2020 08:55 PM,22.0
627,941,bank card,21.01.2020 09:02 PM,23.0
628,68,from another phone,21.01.2020 09:11 PM,22.0
629,1283,from another phone,21.01.2020 09:33 PM,22.0
630,1132,bank card,21.01.2020 10:32 PM,21.0
631,701,from terminal,21.01.2020 12:45 PM,21.0
632,28,from another phone,22.01.2020 01:48 AM,22.0
633,675,bank card,22.01.2020 04:23 AM,24.0
634,11,bank card,22.01.2020 04:36 AM,10.0
635,982,bank card,22.01.2020 05:48 AM,140.0
636,244,bank card,22.01.2020 06:19 AM,23.0
637,1249,bank card,22.01.2020 06:47 AM,25.0
638,1096,bank card,22.01.2020 07:15 AM,18.0
639,871,from terminal,22.01.2020 07:23 AM,23.0
640,63,bank card,22.01.2020 08:13 AM,22.0
641,116,from terminal,22.01.2020 09:50 AM,50.0
642,61,bank card,22.01.2020 10:13 AM,23.0
643,393,from another phone,22.01.2020 10:13 AM,25.0
644,486,bank card,22.01.2020 10:26 AM,23.0
645,1233,bank card,22.01.2020 10:55 AM,15.0
646,422,bank card,22.01.2020 11:19 AM,19.0
647,1254,from terminal,22.01.2020 12:05 AM,21.0
648,855,bank card,22.01.2020 12:22 AM,19.0
649,448,bank card,22.01.2020 12:49 AM,23.0
650,1040,from terminal,22.01.2020 01:22 PM,15.0
651,1297,bank card,22.01.2020 01:56 PM,24.0
652,205,from terminal,22.01.2020 02:16 PM,19.0
653,863,bank card,22.01.2020 03:04 PM,15.0
654,650,from terminal,22.01.2020 04:10 PM,23.0
655,916,bank card,22.01.2020 04:16 PM,15.0
656,77,bank card,22.01.2020 04:18 PM,10.0
657,75,bank card,22.01.2020 05:09 PM,27.0
658,1232,bank card,22.01.2020 05:10 PM,15.0
659,126,bank card,22.01.2020 07:09 PM,23.0
660,248,from terminal,22.01.2020 08:03 PM,23.0
661,768,bank card,22.01.2020 08:43 PM,23.0
662,769,from another phone,22.01.2020 09:24 PM,15.0
663,600,bank card,22.01.2020 09:34 PM,15.0
664,1015,bank card,22.01.2020 09:54 PM,20.0
665,218,bank card,22.01.2020 10:38 PM,50.0
666,677,bank card,23.01.2020 01:57 AM,10.0
667,1275,bank card,23.01.2020 02:01 AM,50.0
668,1335,bank card,23.01.2020 03:34 AM,20.0
669,1293,from another phone,23.01.2020 04:01 AM,90.0
670,1005,from terminal,23.01.2020 04:43 AM,28.0
671,476,bank card,23.01.2020 04:56 AM,90.0
672,366,from terminal,23.01.2020 06:32 AM,26.0
673,503,bank card,23.01.2020 07:55 AM,21.0
674,668,bank card,23.01.2020 08:05 AM,24.0
675,863,bank card,23.01.2020 08:23 AM,26.0
676,1078,bank card,23.01.2020 08:26 AM,26.0
677,107,bank card,23.01.2020 09:08 AM,50.0
678,903,bank card,23.01.2020 09:51 AM,50.0
679,597,bank card,23.01.2020 10:00 AM,19.0
680,739,from another phone,23.01.2020 10:09 AM,21.0
681,1163,bank card,23.01.2020 11:12 AM,24.0
682,810,bank card,23.01.2020 12:41 AM,22.0
683,185,bank card,23.01.2020 12:56 AM,22.0
684,700,bank card,23.01.2020 01:06 PM,19.0
685,809,bank card,23.01.2020 01:51 PM,22.0
686,109,from terminal,23.01.2020 01:54 PM,19.0
687,1121,from another phone,23.01.2020 01:59 PM,15.0
688,10,from terminal,23.01.2020 02:08 PM,50.0
689,498,from terminal,23.01.2020 04:18 PM,21.0
690,161,bank card,23.01.2020 04:44 PM,19.0
691,597,bank card,23.01.2020 06:54 PM,90.0
692,1325,bank card,23.01.2020 08:23 PM,10.0
693,1136,from terminal,23.01.2020 08:26 PM,22.0
694,465,bank card,23.01.2020 08:31 PM,50.0
695,142,bank card,23.01.2020 08:41 PM,15.0
696,510,bank card,23.01.2020 10:48 PM,23.0
697,536,bank card,24.01.2020 03:06 AM,17.0
698,49,from another phone,24.01.2020 03:16 AM,90.0
699,794,bank card,24.01.2020 03:45 AM,27.0
700,1067,bank card,24.01.2020 04:07 AM,20.0
701,639,from another phone,24.01.2020 04:36 AM,50.0
702,800,bank card,24.01.2020 05:07 AM,24.0
703,587,bank card,24.01.2020 05:46 AM,140.0
704,1023,bank card,24.01.2020 06:01 AM,23.0
705,403,bank card,24.01.2020 06:05 AM,90.0
706,439,bank card,24.01.2020 06:24 AM,15.0
707,302,bank card,24.01.2020 08:30 AM,26.0
708,1232,bank card,24.01.2020 09:17 AM,24.0
709,277,bank card,24.01.2020 09:21 AM,20.0
710,729,bank card,24.01.2020 09:22 AM,29.0
711,527,bank card,24.01.2020 09:36 AM,19.0
712,213,bank card,24.01.2020 09:54 AM,90.0
713,73,bank card,24.01.2020 10:27 AM,50.0
714,1315,bank card,24.01.2020 11:30 AM,24.0
715,73,bank card,24.01.2020 11:56 AM,22.0
716,1288,bank card,24.01.2020 12:01 AM,19.0
717,635,from another phone,24.01.2020 12:31 AM,140.0
718,1142,from another phone,24.01.2020 01:14 PM,18.0
719,1237,bank card,24.01.2020 01:16 PM,15.0
720,82,from terminal,24.01.2020 01:22 PM,50.0
721,907,from terminal,24.01.2020 01:48 PM,21.0
722,508,bank card,24.01.2020 03:23 PM,140.0
723,1361,bank card,24.01.2020 04:07 PM,24.0
724,155,bank card,24.01.2020 05:31 PM,15.0
725,545,bank card,24.01.2020 07:13 PM,23.0
726,1150,from another phone,24.01.2020 07:30 PM,24.0
727,1346,from another phone,24.01.2020 07:47 PM,27.0
728,870,bank card,24.01.2020 09:29 PM,23.0
729,865,from terminal,24.01.2020 10:12 PM,24.0
730,893,bank card,24.01.2020 10:44 PM,22.0
731,1284,from another phone,24.01.2020 11:23 PM,10.0
732,627,from terminal,24.01.2020 12:09 PM,25.0
733,846,from another phone,24.01.2020 12:41 PM,15.0
734,1302,bank card,25.01.2020 01:43 AM,20.0
735,1048,bank card,25.01.2020 02:11 AM,24.0
736,1257,bank card,25.01.2020 02:50 AM,10.0
737,1322,bank card,25.01.2020 03:36 AM,21.0
738,1093,bank card,25.01.2020 03:48 AM,22.0
739,297,bank card,25.01.2020 04:36 AM,29.0
740,34,from another phone,25.01.2020 04:37 AM,22.0
741,667,bank card,25.01.2020 05:11 AM,15.0
742,1219,bank card,25.01.2020 05:13 AM,19.0
743,958,bank card,25.01.2020 05:21 AM,15.0
744,886,bank card,25.01.2020 05:45 AM,22.0
745,822,from terminal,25.01.2020 06:39 AM,22.0
746,949,bank card,25.01.2020 06:43 AM,25.0
747,1102,bank card,25.01.2020 06:52 AM,22.0
748,974,bank card,25.01.2020 06:58 AM,20.0
749,1075,bank card,25.01.2020 07:56 AM,23.0
750,1163,bank card,25.01.2020 08:46 AM,140.0
751,32,bank card,25.01.2020 11:33 AM,22.0
752,732,bank card,25.01.2020 12:35 AM,23.0
753,481,bank card,25.01.2020 12:53 AM,27.0
754,780,bank card,25.01.2020 01:00 PM,15.0
755,675,bank card,25.01.2020 02:08 PM,19.0
756,114,from terminal,25.01.2020 02:26 PM,10.0
757,621,bank card,25.01.2020 02:32 PM,22.0
758,1134,bank card,25.01.2020 04:45 PM,90.0
759,400,bank card,25.01.2020 06:21 PM,24.0
760,241,from terminal,25.01.2020 06:32 PM,26.0
761,635,bank card,25.01.2020 07:43 PM,17.0
762,312,bank card,25.01.2020 08:11 PM,22.0
763,164,from terminal,25.01.2020 09:20 PM,50.0
764,432,from terminal,25.01.2020 09:42 PM,50.0
765,270,from terminal,25.01.2020 10:22 PM,21.0
766,1185,bank card,25.01.2020 11:15 PM,24.0
767,1193,bank card,25.01.2020 11:37 PM,23.0
768,1258,bank card,26.01.2020 01:28 AM,25.0
769,1143,from another phone,26.01.2020 01:43 AM,21.0
770,1311,bank card,26.01.2020 01:45 AM,24.0
771,658,from another phone,26.01.2020 01:49 AM,20.0
772,1041,bank card,26.01.2020 02:05 AM,18.0
773,414,bank card,26.01.2020 02:17 AM,23.0
774,230,bank card,26.01.2020 03:46 AM,28.0
775,603,from another phone,26.01.2020 05:14 AM,15.0
776,381,bank card,26.01.2020 08:36 AM,22.0
777,635,bank card,26.01.2020 08:51 AM,22.0
778,245,bank card,26.01.2020 09:29 AM,22.0
779,152,bank card,26.01.2020 10:54 AM,21.0
780,203,from terminal,26.01.2020 12:04 AM,24.0
781,880,bank card,26.01.2020 01:53 PM,15.0
782,1238,from terminal,26.01.2020 02:26 PM,15.0
783,1156,bank card,26.01.2020 02:29 PM,22.0
784,1373,bank card,26.01.2020 03:12 PM,19.0
785,206,from terminal,26.01.2020 03:19 PM,21.0
786,671,bank card,26.01.2020 03:44 PM,23.0
787,121,bank card,26.01.2020 05:30 PM,25.0
788,1189,bank card,26.01.2020 06:33 PM,25.0
789,416,bank card,26.01.2020 06:50 PM,90.0
790,898,bank card,26.01.2020 07:11 PM,23.0
791,483,from terminal,26.01.2020 07:20 PM,23.0
792,609,bank card,26.01.2020 08:48 PM,26.0
793,350,bank card,26.01.2020 11:28 PM,10.0
794,918,from terminal,26.01.2020 11:34 PM,23.0
795,329,from terminal,27.01.2020 01:23 AM,25.0
796,1143,bank card,27.01.2020 01:32 AM,26.0
797,477,from another phone,27.01.2020 02:03 AM,15.0
798,314,from terminal,27.01.2020 03:06 AM,26.0
799,486,bank card,27.01.2020 03:28 AM,50.0
800,333,bank card,27.01.2020 04:43 AM,20.0
801,1097,from terminal,27.01.2020 05:07 AM,22.0
802,158,bank card,27.01.2020 07:11 AM,24.0
803,1093,bank card,27.01.2020 07:52 AM,27.0
804,50,bank card,27.01.2020 08:28 AM,15.0
805,621,bank card,27.01.2020 08:51 AM,18.0
806,449,bank card,27.01.2020 09:41 AM,25.0
807,874,bank card,27.01.2020 10:06 AM,22.0
808,303,bank card,27.01.2020 11:23 AM,15.0
809,488,from terminal,27.01.2020 12:00 AM,25.0
810,1297,from terminal,27.01.2020 12:07 AM,21.0
811,738,bank card,27.01.2020 12:15 AM,10.0
812,522,bank card,27.01.2020 02:07 PM,10.0
813,437,bank card,27.01.2020 02:42 PM,19.0
814,413,bank card,27.01.2020 04:34 PM,50.0
815,625,bank card,27.01.2020 08:30 PM,21.0
816,618,bank card,27.01.2020 08:40 PM,90.0
817,108,from terminal,27.01.2020 09:12 PM,25.0
818,523,bank card,27.01.2020 10:19 PM,15.0
819,657,from terminal,27.01.2020 10:54 PM,10.0
820,719,bank card,27.01.2020 11:41 PM,15.0
821,471,bank card,27.01.2020 12:01 PM,24.0
822,196,bank card,27.01.2020 12:36 PM,27.0
823,655,bank card,28.01.2020 02:28 AM,23.0
824,270,bank card,28.01.2020 02:57 AM,50.0
825,1209,from another phone,28.01.2020 04:56 AM,90.0
826,1072,bank card,28.01.2020 05:25 AM,28.0
827,113,from another phone,28.01.2020 05:31 AM,23.0
828,549,from terminal,28.01.2020 06:36 AM,15.0
829,817,bank card,28.01.2020 06:53 AM,18.0
830,1084,bank card,28.01.2020 08:19 AM,19.0
831,1182,from terminal,28.01.2020 08:27 AM,90.0
832,814,from another phone,28.01.2020 08:32 AM,24.0
833,50,bank card,28.01.2020 09:14 AM,23.0
834,975,from terminal,28.01.2020 10:22 AM,17.0
835,930,bank card,28.01.2020 10:42 AM,10.0
836,1258,bank card,28.01.2020 12:03 AM,24.0
837,710,bank card,28.01.2020 12:07 AM,24.0
838,136,bank card,28.01.2020 12:16 AM,20.0
839,225,bank card,28.01.2020 02:18 PM,23.0
840,1060,bank card,28.01.2020 05:07 PM,22.0
841,1241,bank card,28.01.2020 05:38 PM,22.0
842,567,from terminal,28.01.2020 06:03 PM,15.0
843,1238,bank card,28.01.2020 06:50 PM,140.0
844,1381,bank card,28.01.2020 09:21 PM,20.0
845,843,from terminal,28.01.2020 11:01 PM,140.0
846,431,bank card,28.01.2020 11:33 PM,50.0
847,181,bank card,28.01.2020 11:57 PM,20.0
848,1011,bank card,28.01.2020 12:48 PM,24.0
849,1012,from terminal,28.01.2020 12:48 PM,19.0
850,763,bank card,29.01.2020 01:24 AM,25.0
851,359,bank card,29.01.2020 03:40 AM,10.0
852,956,bank card,29.01.2020 04:39 AM,50.0
853,187,from terminal,29.01.2020 05:34 AM,25.0
854,1392,bank card,29.01.2020 05:37 AM,21.0
855,1270,bank card,29.01.2020 05:52 AM,24.0
856,31,bank card,29.01.2020 06:18 AM,10.0
857,242,from another phone,29.01.2020 06:23 AM,21.0
858,1247,bank card,29.01.2020 06:28 AM,15.0
859,200,bank card,29.01.2020 07:39 AM,27.0
860,1175,bank card,29.01.2020 09:35 AM,18.0
861,931,from terminal,29.01.2020 09:59 AM,21.0
862,866,from another phone,29.01.2020 10:04 AM,90.0
863,1388,from terminal,29.01.2020 10:22 AM,18.0
864,344,from terminal,29.01.2020 11:29 AM,50.0
865,671,bank card,29.01.2020 11:43 AM,24.0
866,1350,bank card,29.01.2020 11:48 AM,22.0
867,715,bank card,29.01.2020 11:48 AM,50.0
868,743,bank card,29.01.2020 12:23 AM,15.0
869,835,bank card,29.01.2020 12:56 AM,19.0
870,1240,from terminal,29.01.2020 12:58 AM,24.0
871,370,bank card,29.01.2020 01:05 PM,90.0
872,659,bank card,29.01.2020 01:29 PM,28.0
873,1017,from terminal,29.01.2020 02:22 PM,90.0
874,1328,bank card,29.01.2020 02:54 PM,16.0
875,48,bank card,29.01.2020 02:56 PM,21.0
876,894,bank card,29.01.2020 03:48 PM,25.0
877,157,bank card,29.01.2020 03:59 PM,20.0
878,443,bank card,29.01.2020 04:12 PM,140.0
879,822,bank card,29.01.2020 04:48 PM,24.0
880,768,bank card,29.01.2020 07:07 PM,10.0
881,242,from terminal,29.01.2020 07:17 PM,21.0
882,496,from terminal,29.01.2020 07:59 PM,50.0
883,34,bank card,29.01.2020 08:23 PM,25.0
884,201,bank card,29.01.2020 08:25 PM,22.0
885,1172,from another phone,29.01.2020 09:16 PM,23.0
886,887,bank card,29.01.2020 10:22 PM,90.0
887,868,bank card,29.01.2020 10:27 PM,15.0
888,59,bank card,29.01.2020 11:10 PM,28.0
889,977,bank card,29.01.2020 11:46 PM,21.0
890,891,from terminal,29.01.2020 12:33 PM,18.0
891,998,bank card,29.01.2020 12:52 PM,23.0
892,437,from terminal,30.01.2020 01:29 AM,19.0
893,66,from terminal,30.01.2020 02:12 AM,90.0
894,659,bank card,30.01.2020 02:18 AM,50.0
895,1075,bank card,30.01.2020 02:36 AM,22.0
896,981,from terminal,30.01.2020 02:41 AM,18.0
897,1299,bank card,30.01.2020 03:30 AM,24.0
898,878,bank card,30.01.2020 04:27 AM,15.0
899,342,from terminal,30.01.2020 04:44 AM,24.0
900,1188,bank card,30.01.2020 04:44 AM,26.0
901,1351,bank card,30.01.2020 05:23 AM,140.0
902,374,bank card,30.01.2020 05:40 AM,20.0
903,197,from terminal,30.01.2020 06:33 AM,140.0
904,389,bank card,30.01.2020 06:58 AM,21.0
905,907,from terminal,30.01.2020 08:05 AM,90.0
906,723,from terminal,30.01.2020 08:38 AM,90.0
907,1309,bank card,30.01.2020 09:30 AM,90.0
908,1172,bank card,30.01.2020 10:23 AM,23.0
909,4,bank card,30.01.2020 11:25 AM,21.0
910,1339,bank card,30.01.2020 12:54 AM,24.0
911,14,bank card,30.01.2020 01:30 PM,50.0
912,42,bank card,30.01.2020 01:35 PM,24.0
913,1174,from terminal,30.01.2020 02:02 PM,22.0
914,369,from terminal,30.01.2020 03:12 PM,26.0
915,568,from terminal,30.01.2020 03:40 PM,18.0
916,1222,bank card,30.01.2020 03:59 PM,22.0
917,510,from terminal,30.01.2020 04:09 PM,15.0
918,271,from terminal,30.01.2020 04:39 PM,23.0
919,848,bank card,30.01.2020 05:16 PM,23.0
920,130,bank card,30.01.2020 06:21 PM,23.0
921,313,from terminal,30.01.2020 06:51 PM,22.0
922,1100,bank card,30.01.2020 09:02 PM,21.0
923,320,bank card,30.01.2020 09:03 PM,10.0
924,1396,from another phone,30.01.2020 11:36 PM,28.0
925,751,bank card,30.01.2020 11:46 PM,90.0
926,1204,bank card,30.01.2020 11:59 PM,20.0
927,1084,bank card,30.01.2020 12:36 PM,10.0
928,705,bank card,31.01.2020 01:17 AM,21.0
929,840,bank card,31.01.2020 01:48 AM,23.0
930,1312,bank card,31.01.2020 01:48 AM,22.0
931,897,from terminal,31.01.2020 02:13 AM,140.0
932,1399,bank card,31.01.2020 02:36 AM,90.0
933,182,from another phone,31.01.2020 03:12 AM,22.0
934,601,bank card,31.01.2020 04:07 AM,23.0
935,177,bank card,31.01.2020 04:27 AM,19.0
936,919,bank card,31.01.2020 06:48 AM,22.0
937,1368,from another phone,31.01.2020 08:14 AM,22.0
938,1152,bank card,31.01.2020 08:45 AM,21.0
939,998,bank card,31.01.2020 09:24 AM,20.0
940,577,bank card,31.01.2020 09:30 AM,15.0
941,738,bank card,31.01.2020 10:01 AM,15.0
942,1303,from terminal,31.01.2020 11:10 AM,10.0
943,465,bank card,31.01.2020 11:53 AM,50.0
944,910,from terminal,31.01.2020 12:59 AM,26.0
945,935,bank card,31.01.2020 01:43 PM,20.0
946,903,from terminal,31.01.2020 01:44 PM,90.0
947,521,bank card,31.01.2020 02:09 PM,22.0
948,553,from another phone,31.01.2020 02:13 PM,24.0
949,524,from another phone,31.01.2020 02:21 PM,50.0
950,1291,from terminal,31.01.2020 02:36 PM,21.0
951,896,bank card,31.01.2020 02:40 PM,22.0
952,634,bank card,31.01.2020 02:54 PM,15.0
953,490,bank card,31.01.2020 03:24 PM,21.0
954,214,bank card,31.01.2020 04:17 PM,15.0
955,1210,bank card,31.01.2020 05:29 PM,24.0
956,273,from terminal,31.01.2020 05:38 PM,26.0
957,341,bank card,31.01.2020 06:19 PM,50.0
958,193,bank card,31.01.2020 06:46 PM,22.0
959,606,from terminal,31.01.2020 06:55 PM,24.0
960,975,bank card,31.01.2020 07:22 PM,22.0
961,1001,bank card,31.01.2020 08:21 PM,15.0
962,829,bank card,31.01.2020 08:54 PM,140.0
963,785,bank card,31.01.2020 09:23 PM,22.0
964,118,from terminal,31.01.2020 09:24 PM,19.0
965,179,bank card,31.01.2020 09:55 PM,50.0
966,258,bank card,31.01.2020 11:47 PM,22.0
967,527,from terminal,31.01.2020 12:04 PM,23.0
968,624,bank card,01.02.2020 02:13 AM,10.0
969,10,bank card,01.02.2020 03:40 AM,50.0
970,1275,from another phone,01.02.2020 04:49 AM,10.0
971,652,bank card,01.02.2020 05:04 AM,26.0
972,282,bank card,01.02.2020 05:07 AM,20.0
973,554,bank card,01.02.2020 05:25 AM,24.0
974,5,bank card,01.02.2020 05:31 AM,24.0
975,1394,bank card,01.02.2020 05:55 AM,24.0
976,1264,bank card,01.02.2020 06:25 AM,20.0
977,762,bank card,01.02.2020 06:58 AM,20.0
978,512,from terminal,01.02.2020 07:40 AM,20.0
979,854,bank card,01.02.2020 10:00 AM,15.0
980,973,bank card,01.02.2020 10:29 AM,26.0
981,630,bank card,01.02.2020 10:40 AM,16.0
982,513,bank card,01.02.2020 10:59 AM,25.0
983,763,bank card,01.02.2020 11:14 AM,17.0
984,1041,bank card,01.02.2020 12:01 AM,19.0
985,1035,from terminal,01.02.2020 12:23 AM,18.0
986,1187,bank card,01.02.2020 01:25 PM,15.0
987,1334,from another phone,01.02.2020 02:15 PM,23.0
988,870,bank card,01.02.2020 02:21 PM,90.0
989,1285,bank card,01.02.2020 03:45 PM,22.0
990,509,bank card,01.02.2020 04:24 PM,27.0
991,1313,from terminal,01.02.2020 04:35 PM,15.0
992,691,from another phone,01.02.2020 06:32 PM,20.0
993,1266,bank card,01.02.2020 07:55 PM,24.0
994,719,bank card,01.02.2020 08:00 PM,50.0
995,1098,bank card,01.02.2020 08:01 PM,140.0
996,1268,bank card,01.02.2020 08:44 PM,15.0
997,912,from terminal,01.02.2020 08:47 PM,23.0
998,77,from terminal,01.02.2020 09:39 PM,21.0
999,489,bank card,01.02.2020 10:40 PM,23.0
1000,636,bank card,01.02.2020 12:36 PM,26.0
1001,985,bank card,01.02.2020 12:36 PM,21.0
1002,442,from terminal,02.02.2020 01:34 AM,24.0
